ENTITY_ID,SYS_ID,ADDRESS_LINE,ADDRESS_CITY,ADDRESS_STATE,ADDRESS_COUNTRY,SUB_ENTITY_ID,BATCH_NO,BATCH_DATE
"HM8055","9817"," PO Box 46","","Al Hassaka Al Azizeh","Iraq","","19790463","20130510"
"HM8056","9818"," PO Box 2147 Alwiya Al-Za'Faraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8057","9819"," PO Box 11151 Masarif near Baghdad Muhafadha Al-Kishia","","Baghdad","Iraq","","19790463","20130510"
"HM8058","9820"," PO Box 22055 Al-Shaikh Omar Street","","Baghdad","Iraq","","19790463","20130510"
"HM8059","9821"," PO Box 29041","","Baghdad","Iraq","","19790463","20130510"
"HM8060","9822"," PO Box 293 Ninevah","","Ninevah","Iraq","","19790463","20130510"
"HM8061","9823"," Zaafarania Muasker Al-Rasheed PO Box 2418","","Baghdad","Iraq","","19790463","20130510"
"HM8062","9824"," PO Box 2009 Uqba Bin Nafia Square","","Baghdad","Iraq","","19790463","20130510"
"HM8063","9825"," Near Andulus Square off Nidal Street PO Box 3270","","Baghdad","Iraq","","19790463","20130510"
"HM8064","9826"," Hashmiya District","","Babylon","Iraq","","19790463","20130510"
"HM8065","9827"," Khulafa Street Khulafa Square","","Baghdad","Iraq","","19790463","20130510"
"HM8066","9828"," The White Palace Al Nidhal Street PO Box 5157","","Baghdad","Iraq","","19790463","20130510"
"HM8067","9829"," PO Box 1045 Waziriyah","","Baghdad","Iraq","","19790463","20130510"
"HM8067","9830"," PO Box 26028 Waziriya opp Al Bakr University","","Baghdad","Iraq","","19790463","20130510"
"HM8067","9831"," PO Box 26061 Al Wazeria","","Baghdad","Iraq","","19790463","20130510"
"HM8067","9832"," PO Box 96101 Abu Nuvas Street","","Baghdad","Iraq","","19790463","20130510"
"HM8067","9833"," Swaira-Hafria Wasst Muhafadha","","","Iraq","","19790463","20130510"
"HM8068","9834"," PO Box 5271 Khulafa Street Khuilani Square","","Baghdad","Iraq","","19790463","20130510"
"HM8069","9835"," PO Box 274 Ashar","","Basrah","Iraq","","19790463","20130510"
"HM8070","9836","","","Maysan","Iraq","","19790463","20130510"
"HM8070","9837"," Karkh Karadat Mariam","","Baghdad","Iraq","","19790463","20130510"
"HM8070","9838"," Mosul left side near Al Hurya Bridge PO Box 368","","Baghdad","Iraq","","19790463","20130510"
"HM8070","9839"," Museum Square Karkh","","Baghdad","Iraq","","19790463","20130510"
"HM8071","9840"," PO Box 24042 Al-Jumhuriya Street Building 66","","Baghdad","Iraq","","19790463","20130510"
"HM8072","9841"," PO Box 552","","Baghdad","Iraq","","19790463","20130510"
"HM8073","9842"," PO Box 1058 Al-Masbah Building 4/356","","Baghdad","Iraq","","19790463","20130510"
"HM8074","9843"," PO Box 986 Alwiya Al Sadoon Park Area","","Baghdad","Iraq","","19790463","20130510"
"HM8075","9844"," PO Box 20107 New Baghdad Aqaba Bin Nafii Square","","Baghdad","Iraq","","19790463","20130510"
"HM8076","9845"," PO Box 17014 Al-Hurriya","","Baghdad","Iraq","","19790463","20130510"
"HM8076","9846"," PO Box 17041","","Baghdad","Iraq","","19790463","20130510"
"HM8077","9847"," PO Box 788 Al-Karradah Al-Sharkiya Arasat Al-Hindiya no 81 Building no 137/327","","Baghdad","Iraq","","19790463","20130510"
"HM8078","9848"," PO Box 421 Basrah Khor Al-Zubair","","Basrah","Iraq","","19790463","20130510"
"HM8079","9849"," PO Box 21 Baquba","","Diala","Iraq","","19790463","20130510"
"HM8080","9850"," PO Box 15","","Diwaniyah","Iraq","","19790463","20130510"
"HM8080","9851"," PO Box 79 Diwaniya","","Qadisiya","Iraq","","19790463","20130510"
"HM8081","9852"," PO Box 11359 Za'afaraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8082","9853"," Karh - Otaefia near Steel Bridge","","Baghdad","Iraq","","19790463","20130510"
"HM8083","9854"," PO Box 2","","Hilla","Iraq","","19790463","20130510"
"HM8084","9855"," Ahrar","","Kut","Iraq","","19790463","20130510"
"HM8085","9856"," PO Box 564 Al-Khalis Diala Muhafadha","","Al-Khalis","Iraq","","19790463","20130510"
"HM8086","9857"," PO Box 21015 Battawin","","Baghdad","Iraq","","19790463","20130510"
"HM8087","9858","","","Amara","Iraq","","19790463","20130510"
"HM8087","9859","","","Arbil","Iraq","","19790463","20130510"
"HM8087","9860","","","Baquba","Iraq","","19790463","20130510"
"HM8087","9861","","","Basrah","Iraq","","19790463","20130510"
"HM8087","9862","","","Diwaniya","Iraq","","19790463","20130510"
"HM8087","9863","","","Dohuk","Iraq","","19790463","20130510"
"HM8087","9864","","","Kerbala","Iraq","","19790463","20130510"
"HM8087","9865","","","Kirkuk","Iraq","","19790463","20130510"
"HM8087","9866","","","Milla","Iraq","","19790463","20130510"
"HM8087","9867","","","Mosul","Iraq","","19790463","20130510"
"HM8087","9868","","","Najaf","Iraq","","19790463","20130510"
"HM8087","9869","","","Nasiriya","Iraq","","19790463","20130510"
"HM8087","9870","","","Samawa","Iraq","","19790463","20130510"
"HM8087","9871","","","Sulaimaniya","Iraq","","19790463","20130510"
"HM8087","9872"," Al Nidhal Street near Saddoun Park PO Box 109","","Baghdad","Iraq","","19790463","20130510"
"HM8088","9873"," PO Box 6061 Aamiriya 7 Nisan","","Aamiriya","Iraq","","19790463","20130510"
"HM8089","9874"," Mansour City PO Box 6138","","Baghdad","Iraq","","19790463","20130510"
"HM8090","9875"," Amiriya Abu Gharib PO Box 6161","","Baghdad","Iraq","","19790463","20130510"
"HM8090","9876"," PO Box 27 Wasit Province","","Kut","Iraq","","19790463","20130510"
"HM8090","9877"," PO Box 6061 Aamrlya 7","","Nisan","Iraq","","19790463","20130510"
"HM8090","9878"," PO Box 609 Al-Sadoon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8091","9879"," PO Box 170 entrance to Hurriyah City","","Baghdad","Iraq","","19790463","20130510"
"HM8091","9880"," PO Box 17011 entrance of Huriah City","","Baghdad","Iraq","","19790463","20130510"
"HM8092","9881"," PO Box 2261 Allque Irkheta Karada Al-Shakira","","Baghdad","Iraq","","19790463","20130510"
"HM8092","9882"," PO Box 329 Bab Al Mouadham-Midan","","Baghdad","Iraq","","19790463","20130510"
"HM8093","9883"," PO Box 240 Hay Al-Wihda Al-Wathik Square","","Baghdad","Iraq","","19790463","20130510"
"HM8094","9884"," PO Box 1011 Al Wathba Square","","Baghdad","Iraq","","19790463","20130510"
"HM8094","9885"," PO Box 1011 Basil Square","","Baghdad","Iraq","","19790463","20130510"
"HM8094","9886"," Street no 52 Alwiya PO Box 5738","","Baghdad","Iraq","","19790463","20130510"
"HM8095","9887"," Al-Muadham near Engineering College PO Box 14186","","Baghdad","Iraq","","19790463","20130510"
"HM8095","9888"," Northgate Karanteena PO Box 148","","Baghdad","Iraq","","19790463","20130510"
"HM8096","9889"," PO Box 12050 Al-Doura","","Baghdad","Iraq","","19790463","20130510"
"HM8096","9890"," Sara Camp PO Box 2218","","Baghdad","Iraq","","19790463","20130510"
"HM8097","9891"," PO Box 113","","Nassiriyah","Iraq","","19790463","20130510"
"HM8098","9892"," PO Box 21035 General Ramadi Street entrance of Agaruf Street","","Baghdad","Iraq","","19790463","20130510"
"HM8099","9893"," PO Box 21","","Fallouja","Iraq","","19790463","20130510"
"HM8100","9894"," A H Al Baghdadi Building Jumhouriya Street (near Khullani Square) PO Box 5745","","Baghdad","Iraq","","19790463","20130510"
"HM8100","9895"," PO Box 5745 Al Jumhurya Building no 33","","Baghdad","Iraq","","19790463","20130510"
"HM8101","9896"," PO Box 10028 Karrada no 19 Hay Al-Wadha","Mahala (904)","Baghdad","Iraq","","19790463","20130510"
"HM8102","9897"," PO Box 9114 Khadhumiya","","Baghdad","Iraq","","19790463","20130510"
"HM8103","9898"," PO Box 1033 Al-Tahreer Square South Gate","","Baghdad","Iraq","","19790463","20130510"
"HM8104","9899"," Al Nasir Square","","Arbil","Iraq","","19790463","20130510"
"HM8105","9900"," PO Box 9","","Idleb","Iraq","","19790463","20130510"
"HM8106","9901"," Museum Square Karkh PO Box 14077","","Baghdad","Iraq","","19790463","20130510"
"HM8107","9902"," PO Box 7 Baquba","","Diala","Iraq","","19790463","20130510"
"HM8108","9903"," Khan Al Pasha Building Samawal Street PO Box 5819","","Baghdad","Iraq","","19790463","20130510"
"HM8109","9904"," PO Box 1176 Al-Mahmoudya Al-Mamoudya","","Baghdad","Iraq","","19790463","20130510"
"HM8110","9905"," Broadcasting and TV Building Salihiya Karkh","","Baghdad","Iraq","","19790463","20130510"
"HM8111","9906"," Muaskar Al Rashid Street PO Box 2050 Alwiyah","","Baghdad","Iraq","","19790463","20130510"
"HM8112","9907"," PO Box 29029 Za'Faraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8113","9908"," Baghdad International Fair Al Mansour PO Box 6188","","Baghdad","Iraq","","19790463","20130510"
"HM8114","9909"," Aqaba Bin Nafie Square PO Box 989","","Baghdad","Iraq","","19790463","20130510"
"HM8114","9910"," PO Box 989 Karradah Al Sharkiya","","Baghdad","Iraq","","19790463","20130510"
"HM8115","9911"," Jumhuriya Street Khullani Square PO Box 476","","Baghdad","Iraq","","19790463","20130510"
"HM8115","9912"," PO Box 1","","Kirkuk","Iraq","","19790463","20130510"
"HM8115","9913"," PO Box 240","","Basrah","Iraq","","19790463","20130510"
"HM8116","9914"," 28 Nissan Complex Al Salihiya","","Baghdad","Iraq","","19790463","20130510"
"HM8117","9915"," PO Box 37","","Basrah","Iraq","","19790463","20130510"
"HM8118","9916"," PO Box 2339 Alwiyah Za'Faraniya Industrial Area","","Baghdad","Iraq","","19790463","20130510"
"HM8119","9917"," PO Box 5670 Sadoon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8120","9918"," PO Box 5642 Al Masbah Hay Babile Area 29 Street 16 Building no 5","","Baghdad","Iraq","","19790463","20130510"
"HM8121","9919"," Al Nawab Street Khadhumiya PO Box 9106","","Baghdad","Iraq","","19790463","20130510"
"HM8122","9920"," Karrada Al Sharkiya Nadhimiya PO Box 10026","","Baghdad","Iraq","","19790463","20130510"
"HM8122","9921"," PO Box 10026 Jumhuriya Street Khallani Square","","Baghdad","Iraq","","19790463","20130510"
"HM8123","9922"," PO Box 17 Al Masbah","","Baghdad","Iraq","","19790463","20130510"
"HM8124","9923"," Kut Opp","","Al-Zahra Town","Iraq","","19790463","20130510"
"HM8124","9924"," PO Box 25","","Kut","Iraq","","19790463","20130510"
"HM8124","9925"," PO Box 5613 South Gate","","Kut","Iraq","","19790463","20130510"
"HM8125","9926"," PO Box 164 Baghdad Za'Afaraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8126","9927"," PO Box 3028","","Maysan","Iraq","","19790463","20130510"
"HM8126","9928"," PO Box 9 Amara","","Maysan","Iraq","","19790463","20130510"
"HM8127","9929"," PO Box 65 Nassiriyah","","Nassiriyah","Iraq","","19790463","20130510"
"HM8128","9930","","","Baghdad","Iraq","","19790463","20130510"
"HM8129","9931"," PO Box 6178","","Baghdad","Iraq","","19790463","20130510"
"HM8131","9932"," PO Box 19055 Palestine Street near Al-Shaab Stadium","","Baghdad","Iraq","","19790463","20130510"
"HM8132","9933"," PO Box 54 Al Ishraq-Ninawa","","Mosul","Iraq","","19790463","20130510"
"HM8133","9934"," PO Box 2436 Alwiya","","Baghdad","Iraq","","19790463","20130510"
"HM8134","9935"," PO Box 13","","Mosul","Iraq","","19790463","20130510"
"HM8135","9936"," PO Box 42 Gizlany Street","","Mosul","Iraq","","19790463","20130510"
"HM8136","9937"," PO Box 20195 New Baghdad Nahrawan","","Baghdad","Iraq","","19790463","20130510"
"HM8137","9938"," PO Box 31","","Nassiriyah","Iraq","","19790463","20130510"
"HM8138","9939"," Rashid Street PO Box 11387","","Baghdad","Iraq","","19790463","20130510"
"HM8139","9940"," PO Box 2302 Alwiya/Baghdad Za'afaraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8140","9941"," PO Box 3210 Baghdad Za'faraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8141","9942"," PO Box 3267 Saadoun Nafoora Square","","Baghdad","Iraq","","19790463","20130510"
"HM8142","9943"," PO Box 12014 Al-Daura Bayaa","","Baghdad","Iraq","","19790463","20130510"
"HM8143","9944"," Al Jamhuria Street","","Baghdad","Iraq","","19790463","20130510"
"HM8144","9945"," Aman Building Khullani Square","","Baghdad","Iraq","","19790463","20130510"
"HM8144","9946"," Khullani Street PO Box 248","","Baghdad","Iraq","","19790463","20130510"
"HM8145","9947"," PO Box 5664 Kadhumia","","Baghdad","Iraq","","19790463","20130510"
"HM8146","9948"," PO Box 6","","Arbil","Iraq","","19790463","20130510"
"HM8147","9949"," PO Box 13","","Mosul","Iraq","","19790463","20130510"
"HM8148","9950"," PO Box 5603 Baghdad Tahreer Square","","Baghdad","Iraq","","19790463","20130510"
"HM8149","9951","","","Baiji","Iraq","","19790463","20130510"
"HM8150","9952"," PO Box 1","","Sulaimaniya","Iraq","","19790463","20130510"
"HM8151","9953"," PO Box 1","","Sulaimaniyah","Iraq","","19790463","20130510"
"HM8152","9954"," PO Box 5982 Al-Masbah","","Baghdad","Iraq","","19790463","20130510"
"HM8152","9955"," Saddoun Street","","Baghdad","Iraq","","19790463","20130510"
"HM8153","9956"," PO Box 14186 Baghdad-Bab-al-Mu'adham near Engineering College","","Baghdad","Iraq","","19790463","20130510"
"HM8154","9957"," PO Box 11230 Hindiya","","Babylon","Iraq","","19790463","20130510"
"HM8155","9958"," PO Box 5769 Baghdad Masbah - Arasat Al-Hindiya","","Baghdad","Iraq","","19790463","20130510"
"HM8156","9959"," PO Box 1 Sarchina","","Sulaimaniya","Iraq","","19790463","20130510"
"HM8157","9960","","","Basra","Iraq","","19790463","20130510"
"HM8158","9961"," PO Box 5","","Samawah","Iraq","","19790463","20130510"
"HM8159","9962"," PO Box 5798 South Gate Al-Jumhuriyah St Building no 192","","Baghdad","Iraq","","19790463","20130510"
"HM8160","9963","","","Dujail - Salah Eldin","Iraq","","19790463","20130510"
"HM8161","9964"," Mussayib Establishment","","Babylon","Iraq","","19790463","20130510"
"HM8162","9965"," PO Box 190 Al-Waziriyah Safi El-Din Al-Hilli Street","","Baghdad","Iraq","","19790463","20130510"
"HM8163","9966"," PO Box 44","","Nassiriyah","Iraq","","19790463","20130510"
"HM8164","9967"," PO Box 12 Muhafadha Salah Aldin","","Tikrit","Iraq","","19790463","20130510"
"HM8165","9968"," PO Box 19036 Al Nahda Area","","Baghdad","Iraq","","19790463","20130510"
"HM8166","9969"," PO Box 271","","Samara","Iraq","","19790463","20130510"
"HM8167","9970"," 4/356 Al Masbah Building PO Box 1098","","Baghdad","Iraq","","19790463","20130510"
"HM8167","9971"," PO Box 1118 Waziria","","Baghdad","Iraq","","19790463","20130510"
"HM8167","9972"," PO Box 9145 Al-Kadhmiyah Al-Taji","","Baghdad","Iraq","","19790463","20130510"
"HM8168","9973"," Baghdad Al Nidal Street PO Box 5642-5760","","Baghdad","Iraq","","19790463","20130510"
"HM8169","9974"," Ministry of Oil Complex Port Said Street PO Box 198","","Baghdad","Iraq","","19790463","20130510"
"HM8169","9975"," PO Box 198 Sadoon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8170","9976"," PO Box 22072 Al-Nahtha near Sharki Baghdad Station","","Baghdad","Iraq","","19790463","20130510"
"HM8171","9977"," PO Box 5784","","Baghdad","Iraq","","19790463","20130510"
"HM8172","9978"," Nidhal Street PO Box 5614","","Baghdad","Iraq","","19790463","20130510"
"HM8173","9979"," PO Box 38","","Nasiriyah","Iraq","","19790463","20130510"
"HM8174","9980"," PO Box 138","","Iskandariya-Babylon","Iraq","","19790463","20130510"
"HM8175","9981"," Khalid Bin Walid Street","","Baghdad","Iraq","","19790463","20130510"
"HM8175","9982"," PO Box 3007 St 52 The Unity Square","","Baghdad","Iraq","","19790463","20130510"
"HM8176","9983"," Abu Ghraib PO Box 6188","","Baghdad","Iraq","","19790463","20130510"
"HM8177","9984"," PO Box 11183","","Baghdad","Iraq","","19790463","20130510"
"HM8178","9985"," PO Box 2108 Al-Za'afaraniya","","Baghdad","Iraq","","19790463","20130510"
"HM8178","9986"," PO Box 5689 Sara Khatoon Camp","","Baghdad","Iraq","","19790463","20130510"
"HM8179","9987"," PO Box 74","","Basrah","Iraq","","19790463","20130510"
"HM8180","9988"," Ramadi","","Al Anbar","Iraq","","19790463","20130510"
"HM8181","9989"," Nidhal Street PO Box 3176","","Baghdad","Iraq","","19790463","20130510"
"HM8181","9990"," PO Box 3176 Sa'doon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8182","9991"," PO Box 260","","Basrah","Iraq","","19790463","20130510"
"HM8182","9992"," PO Box 3296 Near Aqaba Bin Nafa Square","","Baghdad","Iraq","","19790463","20130510"
"HM8183","9993"," Khor Al Zubair PO Box 309","","Basrah","Iraq","","19790463","20130510"
"HM8183","9994"," PO Box 438 Khur Al-Zubair","","Basrah","Iraq","","19790463","20130510"
"HM8184","9995"," Karantina near Sarafiya Bridge","","Baghdad","Iraq","","19790463","20130510"
"HM8185","9996"," Karrada Al Sharkiya Hurriya Square PO Box 3079","","Baghdad","Iraq","","19790463","20130510"
"HM8186","9997"," PO Box 416","Bashrah","Kerbala","Iraq","","19790463","20130510"
"HM8187","9998"," Daura PO Box 12014","","Baghdad","Iraq","","19790463","20130510"
"HM8188","9999"," PO Box 367","","Iskandariyah-Babylon Governate","Iraq","","19790463","20130510"
"HM8188","10000"," PO Box 5763","","Iskandariya","Iraq","","19790463","20130510"
"HM8189","10001"," Khor Al Zubair PO Box 933","","Basrah","Iraq","","19790463","20130510"
"HM8190","10002"," PO Box 5954 East Gate Sadoon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8190","10003"," PO Box 5954 South Gate Al-Kaim Anbar","","Baghdad","Iraq","","19790463","20130510"
"HM8191","10004"," PO Box 248 Hartha District","","Basrah","Iraq","","19790463","20130510"
"HM8192","10005"," PO Box 5890 Alwiya near Unknown Soldier Saadoun Street","","Baghdad","Iraq","","19790463","20130510"
"HM8193","10006"," PO Box 71","","Diwaniya","Iraq","","19790463","20130510"
"HM8194","10007"," PO Box 2330 Aiwiya Unknown Soldier","","Baghdad","Iraq","","19790463","20130510"
"HM8195","10008"," PO Box 3095 Al Wahda District Khalid Bin Al Waleed Street","","Baghdad","Iraq","","19790463","20130510"
"HM8195","10009"," PO Box 3095 Andalus Square","","Baghdad","Iraq","","19790463","20130510"
"HM8196","10010"," Al Zawria Building Al Hindiya PO Box 5856","","Baghdad","Iraq","","19790463","20130510"
"HM8196","10011"," PO Box 5817 Al-Nidhal Street","","Baghdad","Iraq","","19790463","20130510"
"HM8197","10012"," PO Box 2379 Muaskar Al Rashid Road","","Baghdad","Iraq","","19790463","20130510"
"HM8198","10013"," Abu Sukhair PO Box 20","","Najaf","Iraq","","19790463","20130510"
"HM8198","10014"," Manadhira","","Al-Najaf","Iraq","","19790463","20130510"
"HM8199","10015"," Eastern Karrda","","Baghdad","Iraq","","19790463","20130510"
"HM8200","10016"," PO Box 16","","Misan","Iraq","","19790463","20130510"
"HM8201","10017"," PO Box 26 Rashid Street","","Baghdad","Iraq","","19790463","20130510"
"HM8202","10018","","","Hilla","Iraq","","19790463","20130510"
"HM8202","10019","","","Kirkuk","Iraq","","19790463","20130510"
"HM8202","10020","","","Nassiriyah","Iraq","","19790463","20130510"
"HM8202","10021","","","Yousufia","Iraq","","19790463","20130510"
"HM8202","10022"," Karradat Mariam Karkh PO Box 917","","Baghdad","Iraq","","19790463","20130510"
"HM8203","10023"," PO Box 3069 Sa'doon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8204","10024"," PO Box 6073 Al-Mansoor","","Baghdad","Iraq","","19790463","20130510"
"HM8205","10025"," Saadoun Street PO Box 3164","","Baghdad","Iraq","","19790463","20130510"
"HM8206","10026"," PO Box 9129 Taji/Kadimiya","","Baghdad","Iraq","","19790463","20130510"
"HM8207","10027"," Dora","","Baghdad","Iraq","","19790463","20130510"
"HM8208","10028"," PO Box 1113 Khalid Ibn Al-Waleed Street","","Baghdad","Iraq","","19790463","20130510"
"HM8209","10029"," PO Box Aioroba K 29 Oroba","","Kut","Iraq","","19790463","20130510"
"HM8210","10030"," Haklanya","","Haditha","Iraq","","19790463","20130510"
"HM8211","10031"," 6 Mukdadiya","","Mukdadiya","Iraq","","19790463","20130510"
"HM8212","10032"," PO Box 7021 Karadt Mariam","","Baghdad","Iraq","","19790463","20130510"
"HM8213","10033"," PO Box 7041 Uqba Bin Nafia Square","","Baghdad","Iraq","","19790463","20130510"
"HM8214","10034"," PO Box 265 Majzarah","","Kirkuk","Iraq","","19790463","20130510"
"HM8215","10035"," Ninewa Governorate","","Mosul","Iraq","","19790463","20130510"
"HM8216","10036"," Sinak","","Baghdad","Iraq","","19790463","20130510"
"HM8217","10037"," PO Box 5118 Khanat Al-Jaysh","","Baghdad","Iraq","","19790463","20130510"
"HM8218","10038"," PO Box 3073 Karadde Charkieya/Erkhaita","","Baghdad","Iraq","","19790463","20130510"
"HM8218","10039"," Zafaraniya Area near Post Office","","Baghdad","Iraq","","19790463","20130510"
"HM8219","10040"," Jumhiriya Street Khullani Square PO Box 5424","","Baghdad","Iraq","","19790463","20130510"
"HM8220","10041"," PO Box 2101 Masbeh Square","","Baghdad","Iraq","","19790463","20130510"
"HM8221","10042"," Off Jumhuriya Street/Building 166 Nafoora Square PO Box 5796","","Baghdad","Iraq","","19790463","20130510"
"HM8221","10043"," PO Box 14171 Jumhuriya Street Maidan Building no 9","","Baghdad","Iraq","","19790463","20130510"
"HM8221","10044"," PO Box 230","","Basrah","Iraq","","19790463","20130510"
"HM8222","10045"," Ministry of Industry Building Al Nidal Street PO Box 5614","","Baghdad","Iraq","","19790463","20130510"
"HM8222","10046"," PO Box 3093 Tayaran Square","","Baghdad","Iraq","","19790463","20130510"
"HM8223","10047"," Khullani Square Khulafa Street","","Baghdad","Iraq","","19790463","20130510"
"HM8224","10048"," Khayam Cinema Street Southgate PO Box 302","","Baghdad","Iraq","","19790463","20130510"
"HM8225","10049"," Khullani Street","","Baghdad","Iraq","","19790463","20130510"
"HM8226","10050"," Al-Masbah near Al Fatih Square","","Baghdad","Iraq","","19790463","20130510"
"HM8226","10051"," PO Box 2387 Alwiyah Saadoon Street Karrada Al Basra","","Baghdad","Iraq","","19790463","20130510"
"HM8227","10052"," Karkh Nisoor Square","","Baghdad","Iraq","","19790463","20130510"
"HM8228","10053"," PO Box 2301 Alwiya Camp Sarah Khatoon","","Baghdad","Iraq","","19790463","20130510"
"HM8229","10054"," PO Box 2330 Sa'doon Street","","Baghdad","Iraq","","19790463","20130510"
"HM8230","10055"," PO Box 5824 Jumhuriya Street","","Baghdad","Iraq","","19790463","20130510"
"HM8231","10056"," PO Box 14007 Waziriya","","Baghdad","Iraq","","19790463","20130510"
"HM8232","10057"," PO Box 352 Um Qasr","","Basrah","Iraq","","19790463","20130510"
"HM8233","10058"," 235/306 Husam Aldin Street near Al-Fateh Square","","Baghdad","Iraq","","19790463","20130510"
"HM8233","10059"," Al Ljtimai Building Jumhuriya Street (Al Khullani Square) PO Box 5948","","Baghdad","Iraq","","19790463","20130510"
"HM8234","10060"," Al Masbah Area Aqaba Ibn Nafaa Square","","Baghdad","Iraq","","19790463","20130510"
"HM8234","10061"," PO Box 322 Al-Masbah","","Baghdad","Iraq","","19790463","20130510"
"HM8235","10062"," Al-Karradah Al Sharkiya PO Box 5720","","Baghdad","Iraq","","19790463","20130510"
"HM8235","10063"," PO Box 602-5720","","Baghdad","Iraq","","19790463","20130510"
"HM8236","10064"," Camp Sarah New Baghdad Street","","Baghdad","Iraq","","19790463","20130510"
"HM8236","10065"," Khalid Al Bin Al Waleed Street PO Box 414","","Baghdad","Iraq","","19790463","20130510"
"HM8237","10066"," PO Box 2218 Camp Sarah","","Baghdad","Iraq","","19790463","20130510"
"HM8238","10067"," Arasat Al Hindya Street Salman Daoud Al Haydar Building PO Box 602","","Baghdad","Iraq","","19790463","20130510"
"HM8239","10068"," PO Box 5","","Sulaimaniyah","Iraq","","19790463","20130510"
"HM8240","10069"," PO Box 526 Baghdad/Alwyiyah/Kadhmiyah/Taji","","Baghdad","Iraq","","19790463","20130510"
"HM8241","10070","","","Iskandariya-Babil","Iraq","","19790463","20130510"
"HM8242","10071"," PO Box 101","","Arbil","Iraq","","19790463","20130510"
"HM8243","10072"," PO Box 108","","Nassiriyah","Iraq","","19790463","20130510"
"HM8244","10073","","","","Iraq","","19790463","20130510"
"HM8245","10074","","","","Iraq","","19790463","20130510"
"HM8246","10075","","","","Iraq","","19790463","20130510"
"HM8248","10076","","","Geneva","Switzerland","","19790463","20130510"
"HM8250","10077","","","Geneva","Switzerland","","19790463","20130510"
"HM8251","10078","","","Geneva","Switzerland","","19790463","20130510"
"HM8252","10079","","","Geneva","Switzerland","","19790463","20130510"
"HM8253","10080","","","Amman","Jordan","","19790463","20130510"
"HM8254","10081","","","Amman","Jordan","","19790463","20130510"
"HM8255","10082","","","Geneva","Switzerland","","19790463","20130510"
"HM8256","10083","","","","Iraq","","19790463","20130510"
"HM8256","10084","","","","Iraq","","19790463","20130510"
"HM8257","10085","","","","Iraq","","19790463","20130510"
"HM8276","10086","","Villa in the Harasiyah area","Baghdad","Iraq","","19790463","20130510"
"HM8276","10087"," Ibrahim Saeed Lootah Building Al Ramool Street PO Box 10631 and 638","Rashidiya","Dubai","United Arab Emirates","","19790463","20130510"
"HM8276","10088"," Lootah Building Airport Road near Aviation Club","Rashidya","Dubai","United Arab Emirates","","19790463","20130510"
"HM8277","10089"," Sadoon Street Al-Ani Building First Floor","","Baghdad","Iraq","","19790463","20130510"
"HM8278","10090","","","","Syrian Arab Republic","","19790463","20130510"
"HM8281","10091"," Hai Al-Wahda Lane 15 Area 902 Office 10","","Baghdad","Iraq","","19790463","20130510"
"HM8281","10092"," Hai Babil Lane 11 District 929","","Baghdad","Iraq","","19790463","20130510"
"HM8281","10093"," PO Box 2337","Alwiyah","Baghdad","Iraq","","19790463","20130510"
"HM8282","10094","","","Ruggell","Liechtenstein","","19790463","20130510"
"HM8283","10095"," Chemin du Carmel 1661 Le Paquier-Montbarry","","","Switzerland","","19790463","20130510"
"HM8285","10096","","","","Panama","","19790463","20130510"
"HM8287","10097","","","Amman","Jordan","","19790463","20130510"
"HM8288","10098","","","","Iraq","","19790463","20130510"
"HM8352","10099","","","","Algeria","","19790463","20130510"
"HM8359","10100"," PO Box 18","","Mosul","Iraq","","19790463","20130510"
"HM8360","10101"," 30a Put Mladih Muslimana (ex Pavla Lukaca Street)","","71 000 Sarajevo","Bosnia and Herzegovina","","19790463","20130510"
"HM8360","10102"," 42 Muhameda Hadzijahica","","Sarajevo","Bosnia and Herzegovina","","19790463","20130510"
"HM8360","10103"," 70 and 53 Strosmajerova Street","","Zenica","Bosnia and Herzegovina","","19790463","20130510"
"HM8360","10104"," 72 ul. Strossmajerova","","Zenica","Bosnia and Herzegovina","","19790463","20130510"
"HM8360","10105"," Zlatnih Ljiljana Street","","Zavidovici","Bosnia and Herzegovina","","19790463","20130510"
"HM8361","10106","","","Zenica","Bosnia and Herzegovina","","19790463","20130510"
"HM8361","10107"," 14 Bihacka Street","","Sarajevo","Bosnia and Herzegovina","","19790463","20130510"
"HM8361","10108"," 2A Hasiba Brankovica","","Sarajevo","Bosnia and Herzegovina (Branch)","","19790463","20130510"
"HM8361","10109"," 64 Potur Mahala Street","","Travnik","Bosnia and Herzegovina","","19790463","20130510"
"HM8362","10110"," 26 Tabhanska Street","","Visoko","Bosnia and Herzegovina","","19790463","20130510"
"HM8362","10111"," 3 Velika Cilna Ulica","","Visoko","Bosnia and Herzegovina","","19790463","20130510"
